feedback_id,event_id,user_id,thumbs,reason_tag,free_text,created_at
fb_0c6df1aa0a5c4659,ev_9c0b54940918460d,u_00345,1,,,2026-02-12T07:57:50.398952+00:00
fb_d29e01d854d941c8,ev_45e9f78bbed9465e,u_00162,1,,,2026-02-09T16:51:29.341346+00:00
fb_2f339e6c1b3944cd,ev_1300237bd2f24447,u_00196,1,,,2026-03-22T22:09:51.557200+00:00
fb_eb04782732d04829,ev_1232cbabcfc049bc,u_00273,1,,perfect!,2026-03-10T11:43:07.880435+00:00
fb_0163553fafbb4d09,ev_c58316530f684c56,u_00666,1,,,2026-02-12T17:05:39.938542+00:00
fb_d8f84af1361a4993,ev_4f10e21e6d854ddd,u_00307,1,,,2026-03-10T23:44:47.567241+00:00
fb_c70f673ae91f4700,ev_8a656eaca3d14e02,u_00189,1,,,2026-03-15T01:22:11.931729+00:00
fb_9a38a8be15ce42aa,ev_24a2d28e22ef46aa,u_00576,1,,,2026-03-31T17:08:09.137986+00:00
fb_bde7801d22164a4d,ev_5f2c344a946b4797,u_00361,0,,good citations,2026-03-04T05:08:47.860243+00:00
fb_96723f6f0f914b6b,ev_e430a0e39fa14cee,u_00031,1,,,2026-03-07T13:16:48.567039+00:00
fb_9a57ba1324dd4ad9,ev_ad2dadaf83634b1f,u_00282,-1,slow,,2026-02-07T09:02:08.575206+00:00
fb_7d9f210197434091,ev_9721fe954f7c4d07,u_00123,1,,,2026-03-06T15:38:00.579316+00:00
fb_45061ca671dc4ca1,ev_bd2ddd7f07004d24,u_00295,-1,wrong_answer,,2026-02-10T20:30:21.941916+00:00
fb_770d8ab276ce4148,ev_5416c5f1e39a4162,u_00411,-1,,,2026-04-03T12:22:33.593008+00:00
fb_4cc6b1b9d5254b3b,ev_1525ea395ddb4b97,u_00265,-1,,,2026-03-04T03:00:25.008607+00:00
fb_597e1c7b79604ff0,ev_551bd37361d643b0,u_00348,1,,,2026-03-22T01:45:34.384939+00:00
fb_43214dda7ba54892,ev_6987723c3fec4e96,u_00659,1,,,2026-03-16T15:48:44.559250+00:00
fb_aab1910587a24233,ev_f1a400e4b6c44a33,u_00340,-1,hallucination,too slow,2026-02-10T20:45:15.829975+00:00
fb_02bc6c2b8ac74fe1,ev_f2ac291998b540e2,u_00383,1,,,2026-03-03T17:08:29.249312+00:00
fb_a836a1381c5c4b1d,ev_4387045b02ad4026,u_00324,1,,,2026-03-08T23:13:13.178781+00:00
fb_1221d883a2364608,ev_51db6ef569b54f81,u_00250,1,,,2026-02-12T01:01:11.330923+00:00
fb_0959e9dec21945aa,ev_2c6a16dc1b3f4dd0,u_00189,1,,,2026-03-13T17:33:14.217344+00:00
fb_72c44a6a97604e8c,ev_11c3c8ee614f4fff,u_00357,1,,,2026-02-09T03:36:14.833442+00:00
fb_eb184341158f41d8,ev_f6f8a8a671a84c6a_orphan,u_00321,1,,,2026-03-05T00:00:00+00:00
fb_4d0a8ddf809c4a3c,ev_7fc8d443341249c7,u_00154,1,,,2026-02-22T08:47:51.517340+00:00
fb_28d420ac4fb04776,ev_ba965f24efe2439d,u_00333,1,,,2026-02-05T18:36:11.397487+00:00
fb_4a2bc95cc5e240d1,ev_bca5d6b36d894457,u_00369,-1,wrong_answer,,2026-03-02T15:12:57.427944+00:00
fb_a8b2e8a261f7404c,ev_728f9422c3b84c9a,u_00289,-1,incomplete,,2026-02-14T20:17:58.139956+00:00
fb_023c3e67dc364135,ev_bd8d64db16964031,u_00402,-1,,,2026-03-29T18:21:52.700965+00:00
fb_22036034d7054e35,ev_ccaaa888d2b44e81,u_00216,-1,wrong_answer,not relevant to Italian law,2026-02-04T16:20:14.525419+00:00
fb_1b0d4b163288446e,ev_6e1a508f746f49f7,u_00635,-1,wrong_answer,,2026-02-13T18:41:47.043382+00:00
fb_aa9cb9422bc94256,ev_679bec92eb5c496d,u_00415,-1,hallucination,,2026-04-04T16:37:30.974280+00:00
fb_02b3d32e9cc143ce,ev_491a3ad71798409b,u_00266,-1,other,,2026-02-20T21:40:38.784808+00:00
fb_bb89abb73ac14b60,ev_ef6107b6ed7f4f22_orphan,u_00624,-1,other,,2026-02-20T00:00:00+00:00
fb_a2f90cf251794e8b,ev_d14ff20127fe42c9,u_00147,1,,,2026-02-15T06:40:27.989531+00:00
fb_37d210e31cb6435d,ev_f4287e41bf9947c0,u_00292,1,,,2026-03-21T00:09:50.548349+00:00
fb_4998c233f9e84964,ev_b363f3c6bf254790,u_00049,1,,,2026-04-05T00:25:00.834556+00:00
fb_02fe87186133442a,ev_549720c706104ba0,u_00551,1,,,2026-02-17T01:07:08.441197+00:00
fb_0202447931344402,ev_d7285d280bcc4d6a,u_00403,1,,,2026-02-10T23:57:40.834508+00:00
fb_3a7b5f78fa0e4b63,ev_973e452f51b6422b,u_00655,1,,perfect!,2026-02-10T03:54:03.954980+00:00
fb_1bf032fb98a54c25,ev_f25dd8fe8ae443e4,u_00513,-1,,,2026-02-25T21:02:52.345257+00:00
fb_581eead5b5884002,ev_91d87f32aea343cf,u_00144,1,,,2026-03-04T11:12:18.056257+00:00
fb_715326923c974583,ev_b9f3c215fc394e21,u_00501,-1,hallucination,,2026-02-07T18:27:55.783338+00:00
fb_0abeaf93426b4431,ev_0b1d3b5092dd450b,u_00398,1,,,2026-03-06T04:32:05.167016+00:00
fb_ac9d6d88b45649f6,ev_90632a8f8fbc4cd3,u_00117,1,,,2026-02-25T22:59:22.774785+00:00
fb_4db8a98e19174562,ev_5c0c19be57984b09,u_00432,1,,,2026-03-06T23:08:57.436600+00:00
fb_864ebcec608b414e,ev_e22d8cba18774b8a,u_00121,1,,,2026-02-20T17:30:28.162463+00:00
fb_72af03c1ca164b25,ev_1bc047ea3e954f99,u_00206,1,,,2026-03-17T16:16:58.559811+00:00
fb_7e54b3afb62145e4,ev_8d832e9296ee43aa,u_00338,1,,,2026-03-06T09:02:55.797480+00:00
fb_4b3c70d789aa4894,ev_bd95ca8f646f4471,u_00234,1,,,2026-03-19T00:10:20.912786+00:00
fb_e4883db8d3ec4795,ev_eb4adb06822c45bf,u_00652,1,,,2026-02-04T10:16:42.332934+00:00
fb_d8a34ae12c8a4f92,ev_170797cd93df4447,u_00555,1,,,2026-02-14T11:59:37.837734+00:00
fb_ec7782cf041e4953,ev_8707d2d4194249bc,u_00014,-1,wrong_answer,,2026-03-30T23:00:56.409585+00:00
fb_62499c4986444908,ev_509e64e9b7d54603,u_00089,1,,,2026-03-08T05:15:05.470916+00:00
fb_95e4f947748c4ad6,ev_8a107dff082e4722,u_00190,1,,,2026-02-22T01:01:10.400451+00:00
fb_d7a50874ab4944c2,ev_9ca34bce0044443f,u_00014,1,,,2026-02-19T20:13:54.303957+00:00
fb_1618ca69e2ac4102,ev_fa31ba41b788457b,u_00260,1,,,2026-02-28T17:30:28.381053+00:00
fb_ef8a08ba0ab8441e,ev_a17006f3941e4b44,u_00010,1,,,2026-03-04T15:33:23.284727+00:00
fb_b3680925c3d0427a,ev_cc133539f90346e3,u_00324,1,,,2026-02-10T09:58:10.074994+00:00
fb_92050c5c53094708,ev_47754b85f1b64d06,u_00636,1,,,2026-03-03T17:43:29.327896+00:00
fb_6418721b7b794f0e,ev_029ed12bf68e49be,u_00134,1,,,2026-02-12T21:37:04.304458+00:00
fb_b03689195b62420a,ev_2cc78dd6be444019,u_00325,1,,,2026-02-24T05:15:30.471095+00:00
fb_071e67a850fe4d87,ev_723dc0ab85204492,u_00648,1,,,2026-04-09T15:46:09.084240+00:00
fb_540fe0921c9b4f05,ev_a64d648d967147bc,u_00404,1,,,2026-02-03T07:35:17.014300+00:00
fb_ea21e1399a2b45db,ev_080680f1659b4dc5,u_00152,1,,,2026-02-25T18:38:53.192820+00:00
fb_7fae845e9c934407,ev_45ec526484d34d71,u_00398,1,,,2026-03-22T14:06:50.047823+00:00
fb_b57b93d619ca4576,ev_5e92c51e24ef47cb,u_00391,1,,,2026-02-17T21:40:27.133629+00:00
fb_90b7913601cb4dae,ev_6e08b217279b42a8,u_00404,-1,incomplete,,2026-03-11T14:35:39.512488+00:00
fb_6d36b2ec4c9d4b77,ev_85eff81e32a24fe0,u_00214,1,,,2026-04-05T07:52:02.686820+00:00
fb_de4244b20fe44082,ev_5e7b07c321df478b,u_00617,1,,,2026-03-04T23:25:44.934988+00:00
fb_91cdcbfb05fd4b94,ev_52abf257ad4b422f,u_00322,1,,,2026-03-18T04:11:10.455885+00:00
fb_5def93f2dff34606,ev_bdf6820987804fc1,u_00625,1,,,2026-03-31T01:58:14.468317+00:00
fb_75b2c9f526fd4179,ev_fb8d308ff8cf4f16,u_00405,-1,wrong_answer,,2026-02-11T12:12:33.090701+00:00
fb_18d34fcce44a4544,ev_2b7ebbd96c644399,u_00437,1,,saved me 30 minutes,2026-04-03T00:16:36.914149+00:00
fb_10a2bcc497a7460d,ev_d24f823fd1914ddd,u_00322,-1,incomplete,,2026-03-11T19:02:17.647320+00:00
fb_ef07f53930f14e44,ev_c2fd137868bb41a7,u_00500,1,,,2026-02-22T02:48:27.879728+00:00
fb_787003bf291c423d,ev_5921a18ddbdb4225,u_00130,1,,,2026-04-08T08:54:56.040750+00:00
fb_17e3ff4152d84597,ev_e2bcfed494574871,u_00243,-1,wrong_answer,,2026-04-04T04:26:18.254104+00:00
fb_af3ddb64d8a14772,ev_4752c43929ba49f5,u_00024,1,,,2026-04-19T17:26:07.946952+00:00
fb_ab9bb9e3c3d342b6,ev_087dbb8ca3e4463f,u_00390,-1,wrong_answer,,2026-03-01T23:03:03.018845+00:00
fb_8570252f226d4c5d,ev_e471a9d11f7a430a,u_00327,1,,,2026-02-14T17:57:41.662202+00:00
fb_d33bcd7486b541d9,ev_c5967c718b8e49ab,u_00315,1,,,2026-03-27T04:24:12.553810+00:00
fb_70079e5a2d7f4e30,ev_9f7bddf64dfc4919,u_00259,1,,,2026-03-24T12:31:40.064058+00:00
fb_75b373518951460e,ev_341049cf867849ff,u_00404,-1,incomplete,,2026-02-18T23:41:18.665431+00:00
fb_a2a5cdc5deea4ab1,ev_1ab5bfe6e988479c,u_00069,1,,,2026-02-16T04:44:21.806994+00:00
fb_c892e46fa5ad4d4b,ev_66c79629c2ce4ca4,u_00381,-1,,,2026-03-24T23:10:16.944791+00:00
fb_00beaae68aad492e,ev_d9fc6839174344c1,u_00561,1,,,2026-04-02T13:08:37.408544+00:00
fb_a7370dbb14c54048,ev_431c36edd2a145ab,u_00621,1,,,2026-02-27T04:39:18.940750+00:00
fb_ba948d9ae8d14377,ev_4bbf735ddda74c1b,u_00652,1,,,2026-02-07T14:14:26.839519+00:00
fb_83c2bc5e274d4af4,ev_acfc4e0c956341f2,u_00332,-1,incomplete,,2026-03-28T12:12:19.313861+00:00
fb_ee1a1408ad6c4c7d,ev_fb06acc5ce68486b,u_00155,1,,,2026-02-17T06:00:21.029285+00:00
fb_0a3b398d654b436e,ev_6a0b503e7dd14739,u_00432,-1,hallucination,,2026-03-09T08:58:23.735999+00:00
fb_5a373e9ab0994870,ev_120d6d0c8e7340eb,u_00530,1,,,2026-03-05T12:53:06.624747+00:00
fb_1d5fa900fba54712,ev_cc78f111788d4461,u_00392,1,,,2026-02-28T22:04:09.425401+00:00
fb_08090ff54ace40fb,ev_b609f7636a204dd3,u_00633,1,,,2026-03-18T16:36:07.760748+00:00
fb_6166c0cb7a604163,ev_63cc409e76de424a,u_00287,-1,,,2026-04-01T01:09:13.239051+00:00
fb_78fa6ab247e94830,ev_2732531ea2644a46,u_00132,1,,,2026-02-02T16:13:43.428767+00:00
fb_a0300f6afa974894,ev_deffa3e69ff14273,u_00131,1,,,2026-04-12T02:51:34.846292+00:00
fb_699adbb1f4484ed4,ev_1fe7be15bddb44cb,u_00607,1,,,2026-02-19T21:32:24.927589+00:00
fb_ebddb86fe349457e,ev_522c212f3f684665,u_00401,1,,,2026-02-17T10:28:34.527800+00:00
fb_568ba8af5bf34691,ev_cb32cd560add4818,u_00048,-1,wrong_answer,,2026-03-09T01:25:02.894398+00:00
fb_1985e27444ef43fd,ev_b89c7571ae0544c6,u_00561,1,,,2026-02-16T18:59:57.308953+00:00
fb_317185e34fb94ad1,ev_b39587a9e6d54754,u_00084,-1,incomplete,,2026-02-19T15:59:45.466757+00:00
fb_b3388940354b4c97,ev_9cffcec718ca4b4d,u_00654,1,,,2026-03-19T11:20:23.699607+00:00
fb_3fb9d5413847446f,ev_d5cb24e288fe4054,u_00156,-1,incomplete,,2026-03-19T07:20:01.228109+00:00
fb_234031ed1e9548e8,ev_8cccfda5e4d94211,u_00615,1,,,2026-03-24T07:40:15.298887+00:00
fb_b8574cc5b55b47a9,ev_c1cdc551a5574f9d,u_00204,1,,,2026-02-12T05:09:06.234354+00:00
fb_9a85148ea4044f86,ev_7a7da562b3504e36,u_00620,-1,incomplete,incomplete response,2026-03-25T05:34:55.042336+00:00
fb_d297cd26abdf4a43,ev_5b90ddc0f0b24917,u_00120,1,,,2026-02-10T22:21:29.568052+00:00
fb_bd22a8926a51432f,ev_2eace487cedb4cfb,u_00122,1,,,2026-03-07T21:17:21.671495+00:00
fb_ef5e91882e5c4eb4,ev_7d423c33a10a4d32,u_00151,-1,incomplete,,2026-03-06T08:06:30.010279+00:00
fb_04e566cc4dd1450e,ev_5310099151034e9c,u_00117,1,,,2026-02-21T20:58:59.266107+00:00
fb_2db6d2d36281448e,ev_12c6904ec3684c8e,u_00381,1,,,2026-02-17T21:18:20.699568+00:00
fb_7f0202867bb14846,ev_f1898a0374364571,u_00100,1,,,2026-03-11T03:36:53.528607+00:00
fb_b15f9fb9734e4a22,ev_aeea5cdf87884d2a,u_00427,1,,,2026-02-22T16:46:38.712295+00:00
fb_3e5a0b3c62bf443b,ev_8086d55d63f24f27,u_00389,1,,,2026-03-13T04:43:52.814480+00:00
fb_4617ca7ebdf9435b,ev_b5b814f4281a4021,u_00147,-1,slow,,2026-02-07T01:45:28.431341+00:00
fb_138d4a055106414d,ev_72636252616b46b8,u_00210,1,,,2026-04-01T06:09:41.781369+00:00
fb_773721e1c742454e,ev_dbdb4b55ccee4b11,u_00320,1,,,2026-02-03T19:54:02.721794+00:00
fb_4e39934c21a643ee,ev_eae0f79d23af4969,u_00344,-1,,,2026-03-21T22:59:13.531326+00:00
fb_01b62f94b0e046fa,ev_1ea59a552fcc4f43,u_00158,1,,,2026-02-20T04:44:21.471584+00:00
fb_202b97dce50c4d28,ev_ddc189fd933e4143,u_00027,1,,,2026-03-04T12:25:32.985766+00:00
fb_307739666bdd4e74,ev_9b1ea99933ba427d,u_00179,-1,wrong_answer,not relevant to Italian law,2026-02-16T12:56:45.527860+00:00
fb_8b8323eb13fc4866,ev_a9d577a13f26439b,u_00384,1,,,2026-03-03T16:16:56.533011+00:00
fb_e80863f04c4144ac,ev_6c5909de05dc4903,u_00681,-1,wrong_answer,,2026-02-11T23:43:54.172050+00:00
fb_7ddc5d516d9b4808,ev_d8a20e4a3e6a4846,u_00092,-1,slow,,2026-02-28T22:25:53.451887+00:00
fb_a175300d7dc3428b,ev_efa1102c26bb4a66,u_00431,1,,,2026-02-27T03:35:31.671322+00:00
fb_b0defd8025714b9e,ev_2c2ada88f3a4457f,u_00152,-1,slow,,2026-02-06T19:38:48.859773+00:00
fb_5c4425e09e0d44d4,ev_9763e73937064f70,u_00463,1,,,2026-02-09T05:03:20.963255+00:00
fb_12164a1ba4d74c54,ev_4a617ab978b84118,u_00639,1,,,2026-03-17T17:37:13.126959+00:00
fb_5debe8fb6c9246e8,ev_30590a220ef9453a,u_00142,1,,,2026-02-25T07:48:33.935331+00:00
fb_1a52d89fdf884213,ev_9fe602ba8f594a76,u_00057,1,,,2026-03-24T05:16:52.218292+00:00
fb_b55fc9ba1f334cbf,ev_a6b4bb572296487f,u_00050,-1,,,2026-03-04T03:05:07.539229+00:00
fb_4d562aa310904f79,ev_5e9aa86f9ffd4f24,u_00395,-1,wrong_answer,,2026-02-16T13:03:22.481663+00:00
fb_120b0d0f9d384691,ev_360079cb0c0b4cab,u_00415,1,,,2026-03-10T12:40:39.403386+00:00
fb_e6df9252040849a4,ev_389fd47b2eb84fb4,u_00488,-1,incomplete,incomplete response,2026-02-21T09:44:28.351327+00:00
fb_f24db330ef564ff3,ev_32a8706bb8d64770,u_00158,1,,,2026-03-22T02:05:18.273405+00:00
fb_61cd4e0267634d0f,ev_a545bf311b224fcd,u_00281,-1,wrong_answer,missing a key citation,2026-02-23T07:43:45.085406+00:00
fb_2f6a6c58a0834d81,ev_442fb5c16cae4c2f,u_00262,1,,,2026-03-04T00:10:02.787334+00:00
fb_67795e6df6064c68,ev_5fd45b507a8942c4,u_00497,1,,,2026-03-18T13:35:27.726699+00:00
fb_6737085c1b0d4aea,ev_f54e40d278e14260,u_00551,1,,,2026-02-20T22:49:30.239616+00:00
fb_198487cfac1f42b0,ev_454bdc58e7ef4217,u_00049,-1,hallucination,,2026-02-27T14:19:46.965485+00:00
fb_9a095ee00f884d81,ev_af09d309542344ad,u_00020,1,,,2026-02-20T03:28:45.687994+00:00
fb_a4ec87e924b64723,ev_fc55111b9b52418a,u_00129,1,,saved me 30 minutes,2026-03-21T02:45:02.625744+00:00
fb_b8e4ab28b2ee4d0d,ev_ea8157af06ea4ea0,u_00545,1,,,2026-03-19T23:13:01.446658+00:00
fb_35793369b1b74ef4,ev_2461fca18fca420e,u_00652,1,,,2026-02-21T03:00:48.354325+00:00
fb_a640de1269a142c1,ev_d63b477fc4c049ae,u_00179,1,,,2026-02-09T06:42:32.358121+00:00
fb_e7cdf97703ee4470,ev_744767c5756b4419,u_00619,1,,,2026-03-24T00:37:17.228933+00:00
fb_2d02b059567e40d3,ev_6708e0eb832840c1,u_00120,1,,,2026-02-26T08:14:41.969686+00:00
fb_4428e45829844c76,ev_575b4e67e3ac4905,u_00547,1,,,2026-03-24T16:52:21.366412+00:00
fb_e2aa11fffbed4287,ev_4b9ab4c0d3204db0,u_00074,-1,incomplete,,2026-02-20T17:52:05.644977+00:00
fb_78a5ff8a9f76428b,ev_1e657e5a59ce4026,u_00189,-1,,,2026-03-25T23:17:41.943738+00:00
fb_008fb3f16bec4e2a,ev_cff65dc975604388,u_00184,1,,,2026-03-04T15:35:41.205421+00:00
fb_f1ee718b7be9487e,ev_1f764b7f59864e33,u_00245,1,,,2026-02-25T23:17:51.227935+00:00
fb_3ce8c3b9b2cf45d4,ev_1cc9c1846c624fc2,u_00297,1,,,2026-03-13T02:18:39.865490+00:00
fb_4770d354d7814491,ev_acf35ce2867f40af,u_00095,1,,,2026-03-06T23:46:21.967249+00:00
fb_eddd6a7c8b50450f,ev_bf21969524e54edc,u_00230,-1,,hallucinated a case,2026-02-13T17:41:29.486923+00:00
fb_41b3110199ca4047,ev_c177322d4b81417e,u_00370,1,,,2026-03-13T14:01:46.460893+00:00
fb_3418ed85744d4971,ev_078fb1cfa6c44297,u_00426,-1,incomplete,,2026-02-24T03:14:17.791031+00:00
fb_026f3b2ba04f4e53,ev_a519fb107bfa43ec,u_00430,1,,,2026-02-16T11:55:55.268921+00:00
fb_7388bf5b8e29497c,ev_b69a7655471541df,u_00386,1,,,2026-02-20T02:14:25.236000+00:00
fb_8c4ed9cd86d24bc4,ev_1f4d0e37032040a0,u_00363,1,,,2026-03-13T04:08:58.494024+00:00
fb_37916e143c9a4830,ev_914d309281f24cab,u_00503,1,,,2026-02-18T10:18:32.043923+00:00
fb_9e6b7036828a4f92,ev_c7ea9cc08d414f49,u_00068,1,,perfect!,2026-02-28T22:15:57.283735+00:00
fb_5c8d56f65a364210,ev_d9380dc4de164fcb,u_00070,1,,,2026-02-19T08:26:00.641812+00:00
fb_d69f83996ee34709,ev_e517c0982b734dee,u_00579,1,,,2026-02-16T11:51:07.971372+00:00
fb_46c6ee2356b04c79,ev_cf4d2eaf3ba74ba3,u_00096,1,,,2026-02-09T03:01:30.446782+00:00
fb_3d71caa6f49b4ae7,ev_0d2a8c34dbd24fde,u_00569,1,,,2026-02-17T20:48:35.824064+00:00
fb_082b6f395d164a84,ev_2c2620f7c2af459d,u_00162,-1,slow,,2026-03-12T19:53:31.159533+00:00
fb_edceb5e055a34350,ev_2e3f9ff77cf7497b,u_00133,1,,,2026-03-07T19:07:57.438029+00:00
fb_d8eae875481e464f,ev_9fc5215824e3467d,u_00399,-1,slow,,2026-04-17T07:12:02.243158+00:00
fb_16928c097f74431f,ev_10a5d142ec7a49e0,u_00274,1,,,2026-02-24T02:11:03.615099+00:00
fb_8a29c8a17b0f422c,ev_49359954caa34ee0,u_00341,1,,,2026-02-10T04:16:03.909353+00:00
fb_1f5185aeffa14120,ev_38b4cf4a8a02460d,u_00290,-1,incomplete,not relevant to Italian law,2026-02-26T04:51:16.347124+00:00
fb_f108e9a26d4a4065,ev_ea2368e2f4cd4593,u_00542,1,,,2026-03-07T04:54:41.442941+00:00
fb_4351ed5d05214337,ev_19826fc281c8453d,u_00551,1,,,2026-03-16T02:35:39.459175+00:00
fb_d375da15246c46e6,ev_f270c8fc3e144f01,u_00096,1,,,2026-02-26T09:13:33.835049+00:00
fb_4e17ed0110864b6a,ev_858c1d908a2a4740,u_00372,-1,wrong_answer,,2026-02-28T04:54:53.006864+00:00
fb_8b6bc00b2cb247b4,ev_4bb7d9ec3dee4b9c,u_00032,1,,,2026-03-15T23:49:59.549003+00:00
fb_5da12c4377c4466d,ev_ae34a4d425174981,u_00645,1,,,2026-03-03T20:37:36.717532+00:00
fb_23f066bd8ee54259,ev_d4d81e8472324311,u_00613,1,,,2026-03-24T09:48:30.344539+00:00
fb_6572fb01f02b4709,ev_ddb6eb0c99ce4cb5,u_00617,1,,,2026-03-22T22:36:06.401049+00:00
fb_0fbb80c91d694450,ev_2a0ca2c6f1e04a04,u_00151,1,,,2026-02-05T23:54:43.980916+00:00
fb_5ae87e8c2b014891,ev_f6dd776214514a0e,u_00103,-1,wrong_answer,,2026-02-21T15:00:32.276297+00:00
fb_80d629290c3c4e4f,ev_cb47906ad37d497c,u_00640,1,,,2026-03-30T15:49:57.079394+00:00
fb_f7d5e339e2114f18,ev_83164214153948a1,u_00271,1,,,2026-03-14T22:05:16.796872+00:00
fb_1a3c3c099ead4141,ev_06110bbe4ba94267,u_00458,1,,,2026-02-24T08:25:00.061997+00:00
fb_10e82064a84f4a3b,ev_016af9a3931b480e,u_00682,1,,,2026-03-11T08:38:09.201818+00:00
fb_0a9300adb4844464,ev_5c418c2a592d416c,u_00095,1,,,2026-03-04T23:20:02.246394+00:00
fb_67b2227c6265442d,ev_d60c4e93a6b34009,u_00553,-1,,,2026-02-18T02:25:49.618792+00:00
fb_508101e20c814319,ev_fb71a5b1b6a148e2,u_00022,1,,,2026-04-10T21:19:23.137033+00:00
fb_90e345075f534830,ev_60128815f3ce4acf,u_00649,1,,,2026-02-23T00:05:41.056475+00:00
fb_c973275c06354453,ev_e68d4e52d6084a1c,u_00098,1,,,2026-04-01T15:06:29.956183+00:00
fb_003ad052b78b4915,ev_0488473610cb4323,u_00314,1,,,2026-03-07T03:15:29.566649+00:00
fb_f9d7cfe472f44588,ev_d9cda98cfb394349,u_00196,1,,,2026-03-23T21:01:58.161637+00:00
fb_bf64c87e26e94c57,ev_3597eea3d6e046d0,u_00620,1,,,2026-03-11T18:50:29.151689+00:00
fb_c607d572addd4eba,ev_eee80799fbe543bc,u_00106,1,,,2026-03-03T14:43:37.085070+00:00
fb_14b95f7e1e354aba,ev_96cf40920542414b,u_00394,1,,,2026-02-04T11:45:26.771366+00:00
fb_6b2cb789eb0541be,ev_d4c370da9d0d4eee,u_00422,-1,wrong_answer,,2026-02-13T11:01:50.213041+00:00
fb_146dcb43d0c045fc,ev_996715ecb8b04397,u_00634,-1,wrong_answer,,2026-02-28T19:36:26.154818+00:00
fb_5712e5939c8d4f7c,ev_7c8a743dd8984418,u_00037,1,,,2026-03-28T01:14:17.218226+00:00
fb_615b6bbb040c4f38,ev_1f428454884e4670,u_00583,1,,,2026-02-23T21:36:50.773251+00:00
fb_d8bf45747ea64f72,ev_f02c5d9c984e4827,u_00083,1,,,2026-02-11T01:02:15.783472+00:00
fb_4fa338dda8e04197,ev_f43f887bbf4c4c19,u_00025,1,,,2026-03-17T18:11:02.859776+00:00
fb_15b725e879454902,ev_3aa846f647a04443,u_00433,-1,,,2026-02-23T15:28:43.379121+00:00
fb_9488f25bc0d24818,ev_f0da44c729bf4f74,u_00644,-1,incomplete,,2026-04-02T11:49:45.486712+00:00
fb_50253ea6a92f4ec5,ev_c3d07dfdbda34164,u_00533,1,,,2026-02-16T05:40:31.620641+00:00
fb_fd43de86ee8747f9,ev_b000f0d9aa93466a,u_00388,2,,,2026-04-05T02:28:32.887878+00:00
fb_0064780ef8da452e,ev_524c94e39e1341af,u_00317,-1,hallucination,,2026-02-16T13:54:46.494210+00:00
fb_99aeb36b23d64431,ev_d1037270826f45b7,u_00439,1,,saved me 30 minutes,2026-02-15T17:22:48.026094+00:00
fb_85ae8e2879ff4ee0,ev_f97aec78209842a5,u_00290,-1,slow,,2026-03-03T03:50:23.278378+00:00
fb_adbee631b96c425d,ev_c2c2187a222f4f3c,u_00286,-1,hallucination,,2026-03-15T05:54:56.227936+00:00
fb_d64fac64521c4ccf,ev_352f0ace19134f2f,u_00156,1,,,2026-02-27T14:50:05.927377+00:00
fb_08cd144da3174e5b,ev_535303e3389e490e,u_00444,1,,,2026-02-20T09:54:14.027283+00:00
fb_201a4c1bc2ac4201,ev_9656c4bd53714fe3,u_00653,1,,,2026-02-19T06:21:57.667275+00:00
fb_47be68a287744d2d,ev_07b9e1d91ba64f79,u_00508,1,,,2026-03-23T16:34:38.992773+00:00
fb_dd9268c2106c441a,ev_49d271eb12ce4bcf,u_00398,1,,,2026-03-08T00:39:13.071027+00:00
fb_29753e72f11d4c44,ev_9b73cd97d0cb4d15,u_00627,-1,,too slow,2026-02-22T16:43:53.662536+00:00
fb_73d4f06cc7a049ea,ev_692a0fa194724d5d,u_00640,1,,,2026-02-09T07:03:29.738961+00:00
fb_c63d5af45e6b4d23,ev_bff90e6da80e40fd,u_00550,1,,,2026-03-07T14:58:13.409803+00:00
fb_b870952208534c0a,ev_851c764a15414d31,u_00185,1,,,2026-02-23T11:26:39.188036+00:00
fb_cf88dbd55fc44942,ev_375781cdae9d45f0,u_00636,1,,,2026-02-27T17:10:59.021926+00:00
fb_ed246e16f6724280,ev_d00f1c29c0904538,u_00366,-1,hallucination,,2026-03-23T04:20:41.536307+00:00
fb_13576f705c5e458d,ev_60492ed98a0540ef,u_00548,1,,,2026-03-17T16:21:57.211212+00:00
fb_65040f4bd8cd49e6,ev_88b589d1c3b9460b,u_00283,-1,slow,,2026-02-04T23:38:41.534350+00:00
fb_2eef3ee6605443ab,ev_e2ddff4786d44a3d,u_00488,1,,,2026-03-06T10:33:55.369178+00:00
fb_b816edb30b1f480d,ev_e2e2f4ec7c2549ca,u_00096,1,,,2026-03-10T15:06:31.346048+00:00
fb_2d06495ade994810,ev_75df7edd46cc4f36,u_00028,1,,,2026-02-17T16:24:37.500676+00:00
fb_805e80687ee244f6,ev_1ef081dd0a284f5c,u_00020,-1,hallucination,,2026-03-04T22:09:21.370415+00:00
fb_afd1719672f54f9e,ev_5d11dd9101ea4f65,u_00430,-1,wrong_answer,,2026-02-27T19:29:11.231222+00:00
fb_8e767cf211d94733,ev_030a7e5bbf454587,u_00387,-1,wrong_answer,,2026-02-20T06:50:03.994573+00:00
fb_9ffb67a23e714f95,ev_f77c87e1cdac4d70,u_00347,1,,,2026-02-08T08:25:03.469074+00:00
fb_f1eacbcbc6ce4a69,ev_b95a6029700f4b47,u_00469,-1,,,2026-03-18T11:16:52.134164+00:00
fb_d80666aff2c84b48,ev_15d9443bdf774c06,u_00098,1,,,2026-02-02T06:15:26.154508+00:00
