event_id,user_id,workspace_id,module_tag,response_latency_ms,response_tokens,retrieved_chunks,is_cached,created_at
ev_1684d13218dd4b9f,u_00040,ws_0005,civile,3433,1439,5,false,2026-02-15T16:17:20.700706+00:00
ev_15f4236aa99642a2,u_00150,ws_0019,civile,3693,1427,5,false,2026-03-16T23:13:10.788308+00:00
ev_ff9c59f19d0b4d17,u_00497,ws_0061,tributario,300,160,1,false,2026-04-05T22:05:01.311652+00:00
ev_1b53e9018d5f4b50,u_00339,ws_0035,civile,3046,1214,6,false,2026-02-22T19:11:28.871013+00:00
ev_f3451d8d2f7b4c85,u_00659,ws_0076,lavoro,728,398,8,false,2026-02-13T23:59:52.774301+00:00
ev_70562d57c5304158,u_00189,ws_0020,civile,2749,1082,8,false,2026-02-22T21:10:42.346481+00:00
ev_58947e7e4b374425,u_00143,ws_0018,lavoro,3352,1308,6,false,2026-03-02T04:47:12.204479+00:00
ev_154c2c4840b64bc1,u_00087,ws_0016,tributario,1874,740,7,false,2026-02-27T19:39:17.668534+00:00
ev_ea7bb37edf884b30,u_00396,ws_0041,lavoro,2647,830,6,false,2026-03-31T09:12:35.009588+00:00
ev_9c96b5af155943cd,u_00627,ws_0075,civile,2641,1062,1,false,2026-03-28T13:47:27.916193+00:00
ev_64366be4cf564810,u_00202,ws_0020,tributario,4001,1453,3,false,2026-02-24T06:58:14.294177+00:00
ev_351536d1bc934403,u_00096,ws_0017,tributario,3265,1398,9,false,2026-02-22T07:46:46.390857+00:00
ev_6d1b8f4c481a4136,u_00409,ws_0041,civile,121,91,10,true,2026-03-20T19:30:33.667929+00:00
ev_0a2618f0b8ba4d86,u_00449,ws_0045,civile,3934,1610,5,false,2026-02-27T05:54:17.002137+00:00
ev_34e265549cbd4c2c,u_00643,ws_0076,penale,3190,1355,3,false,2026-03-07T01:50:30.870416+00:00
ev_09ea5d5c29304c31,u_00510,ws_0061,lavoro,2197,918,5,false,2026-02-25T21:44:23.405701+00:00
ev_7764f55d80a44814,u_00028,ws_0005,civile,4157,1750,3,false,2026-03-10T03:38:05.644660+00:00
ev_e35b9f089d884929,u_00545,ws_0067,lavoro,4184,1824,7,false,2026-03-08T03:57:15.414955+00:00
ev_16fa522c708e428e,u_00623,ws_0074,civile,2794,1085,4,false,2026-02-14T04:32:08.349857+00:00
ev_95dcd5d701dc4e96,u_00035,ws_0005,tributario,2783,1260,5,false,2026-02-17T17:08:45.715206+00:00
ev_ffbbc60753f04aec,u_00620,ws_0074,tributario,2349,869,7,false,2026-02-16T08:39:04.967563+00:00
ev_8f9de396ccea4489,u_00316,ws_0033,tributario,3184,1120,4,false,2026-03-08T07:33:56.662638+00:00
ev_d1f60e839b054086,u_00441,ws_0043,civile,1211,627,6,false,2026-02-14T21:39:34.127299+00:00
ev_e5616f8dc69a4e30,u_00152,ws_0019,civile,2900,1194,0,false,2026-03-21T03:59:37.717063+00:00
ev_e29c6c96e61d4153,u_00270,ws_0029,civile,4722,1957,4,false,2026-03-31T19:52:27.482674+00:00
ev_3bd3844d791d4218,u_00362,ws_0036,civile,4248,1656,4,false,2026-02-11T13:51:35.699476+00:00
ev_246a964aa42840d4,u_00078,ws_0012,lavoro,3565,1277,8,false,2026-03-20T15:28:09.107500+00:00
ev_9b82f94bddcd40a5,u_00411,ws_0041,lavoro,2078,820,6,false,2026-04-19T08:14:59.233947+00:00
ev_9e36a28bfae6437d,u_00587,ws_0071,civile,1648,586,5,false,2026-02-17T08:56:35.286967+00:00
ev_1b204105d1ef4aa3,u_00170,ws_0020,penale,86,117,4,true,2026-03-27T08:39:37.915828+00:00
ev_b5b814f4281a4021,u_00147,ws_0018,tributario,3697,1532,5,false,2026-02-07T01:35:43.431341+00:00
ev_fd30f48f2cf042f3,u_00287,ws_0029,lavoro,3899,1577,4,false,2026-03-21T09:29:29.581075+00:00
ev_ed0e266d08d54be7,u_00170,ws_0020,LAVORO,2124,1060,5,false,2026-02-24T15:32:08.373787+00:00
ev_7c9bd201b6a94876,u_00048,ws_0007,civile,1639,580,7,false,2026-02-10T14:05:19.485035+00:00
ev_2902d51d2c874c59,u_00020,ws_0005,civile,5194,1840,7,false,2026-02-21T16:13:52.348481+00:00
ev_f3c1e447e1614ab1,u_00293,ws_0029,societario,4810,1803,7,false,2026-02-12T19:27:04.849383+00:00
ev_013b4470cc504856,u_00192,ws_0020,civile,2698,1045,6,false,2026-03-01T11:30:27.277948+00:00
ev_d7357523e36b4167,u_00616,ws_0074,amministrativo,3463,1347,6,false,2026-03-16T16:21:56.547574+00:00
ev_69a19d9e8cb54cf2,u_00098,ws_0017,lavoro,3544,1390,9,false,2026-03-12T05:38:00.673365+00:00
ev_2bdd65a3755d4f15,u_00345,ws_0036,lavoro,4040,1556,9,false,2026-03-10T22:30:00.733698+00:00
ev_c74011a9665645ed,u_00422,ws_0041,SOCIETARIO,4611,1884,4,false,2026-03-14T04:31:33.525389+00:00
ev_257a96cc1f5445f9,u_00379,ws_0041,lavoro,20,20,5,true,2026-03-16T05:40:40.486849+00:00
ev_628a8e9e9da84e94,u_00604,ws_0072,societario,3736,1557,6,false,2026-02-16T00:35:24.192324+00:00
ev_e1cad7bcbb624cb4,u_00633,ws_0076,civile,2836,1183,3,false,2026-02-17T14:20:28.066310+00:00
ev_6534924526504602,u_00072,ws_0010,TRIBUTARIO,1845,816,2,false,2026-02-17T18:28:57.851634+00:00
ev_b891259efe0e4bff,u_00271,ws_0029,Civile,4591,1721,4,false,2026-02-18T15:07:31.209939+00:00
ev_f521b12354014f60,u_00400,ws_0041,lavoro,3859,1231,3,false,2026-02-17T10:15:00.231716+00:00
ev_a2d835d5c8234595,u_00132,ws_0018,amministrativo,3773,1499,6,false,2026-02-13T10:39:14.258843+00:00
ev_8c2b519f2b454afa,u_00167,ws_0020,lavoro,3055,1252,3,false,2026-02-22T01:25:36.590230+00:00
ev_ba0bcc46543040dc,u_00115,ws_0017,civile,3425,1554,8,false,2026-02-20T11:13:38.445973+00:00
ev_abaf7300ac1442b5,u_00163,ws_0020,civile,2222,913,5,false,2026-03-06T22:33:35.889485+00:00
ev_e9b39e3d3ae440fd,u_00144,ws_0018,lavoro,3595,1603,8,false,2026-03-13T22:27:08.243087+00:00
ev_81922961bce74285,u_00286,ws_0029,civile,4127,1589,5,false,2026-03-08T22:05:52.032739+00:00
ev_ccb77ae49520451a,u_00468,ws_0051,lavoro,2769,1016,1,false,2026-03-01T16:58:35.145136+00:00
ev_c30596b654fe43b5,u_00157,ws_0019,civile,2655,950,4,false,2026-03-30T11:01:28.627327+00:00
ev_c0c7ee2117b2467e,u_00039,ws_0005,penale,1190,430,0,false,2026-02-14T23:45:59.686184+00:00
ev_048b15ce5ff54f18,u_00260,ws_0028,civile,2026,821,7,false,2026-03-05T02:43:35.936166+00:00
ev_eb3cde27ff6140f9,u_00573,ws_0071,civile,103,20,6,true,2026-03-13T11:19:07.930141+00:00
ev_96cf40920542414b,u_00394,ws_0041,tributario,4358,1600,5,false,2026-02-04T11:36:27.771366+00:00
ev_664ae2789dc14e6e,u_00144,ws_0018,civile,3080,1424,4,false,2026-03-04T01:01:35.946846+00:00
ev_393d348727d548b4,u_00076,ws_0010,civile,4002,1566,5,false,2026-03-15T00:32:39.713956+00:00
ev_0bb1c3f00aa64d50,u_00465,ws_0051,civile,1401,574,7,false,2026-02-11T15:21:04.729927+00:00
ev_c4fea2d1ae5f436a,u_00004,ws_0002,civile,4355,1819,5,false,2026-03-10T23:00:55.526243+00:00
ev_71094594ea9e4d30,u_00195,ws_0020,societario,3128,1177,6,false,2026-02-12T06:22:21.325265+00:00
ev_1bd87798c6784422,u_00144,ws_0018,penale,3601,1402,3,false,2026-03-25T20:09:03.358888+00:00
ev_21d32f2f66574227,u_00240,ws_0025,civile,4954,1874,6,false,2026-02-16T18:04:52.327163+00:00
ev_98c2a5554f844289,u_00176,ws_0020,societario,1645,612,2,false,2026-03-27T10:20:19.972132+00:00
ev_5c7ca8b402374b68,u_00120,ws_0018,civile,1729,617,7,false,2026-02-22T23:36:09.808616+00:00
ev_e237eab21169489c,u_00624,ws_0074,amministrativo,5181,2137,3,false,2026-03-13T18:14:02.426882+00:00
ev_bdd6fe32436d491b,u_00167,ws_0020,lavoro,4428,1815,5,false,2026-02-10T12:24:04.518100+00:00
ev_ede88cfb7e8648d0,u_00072,ws_0010,civile,3243,1355,8,false,2026-02-20T20:57:11.291142+00:00
ev_c8c9b089c9df409e,u_00571,ws_0071,civile,386,27,4,false,2026-03-01T13:00:51.403936+00:00
ev_97da6e7974d14fd4,u_00109,ws_0017,penale,138,71,5,true,2026-02-10T07:44:19.953547+00:00
ev_3fa1f12985d042c4,u_00134,ws_0018,societario,1795,734,3,false,2026-02-24T18:11:43.572909+00:00
ev_c2de4aac9a804e6d,u_00362,ws_0036,societario,142,20,6,true,2026-03-01T09:06:01.161892+00:00
ev_2fff5c41335e42e0,u_00542,ws_0066,societario,3819,1709,4,false,2026-02-22T21:15:35.482520+00:00
ev_534e80149f8349d5,u_00366,ws_0036,penale,110,49,7,true,2026-02-24T11:10:41.167052+00:00
ev_0c1ead2419a142c0,u_00166,ws_0020,civile,1931,853,2,false,2026-02-18T21:04:23.318129+00:00
ev_cd7a0178a0894212,u_00117,ws_0017,lavoro,4381,1744,4,false,2026-04-03T03:31:50.284913+00:00
ev_85c555c00c9e4e7a,u_00114,ws_0017,lavoro,2320,978,5,false,2026-02-18T20:02:53.998743+00:00
ev_f80d8f52eaa34345,u_00184,ws_0020,societario,3285,1294,1,false,2026-02-28T18:01:22.796355+00:00
ev_1794797bf9914905,u_00340,ws_0035,penale,4546,1761,7,false,2026-02-18T01:17:36.318103+00:00
ev_7b5a598d189942f0,u_00293,ws_0029,civile,3212,1304,9,false,2026-03-19T04:36:37.385654+00:00
ev_57200dde4bdb4728,u_00641,ws_0076,civile,3225,1192,5,false,2026-03-15T21:47:07.214540+00:00
ev_551450fd43da42ec,u_00332,ws_0035,lavoro,4065,1555,8,false,2026-02-22T21:37:09.356765+00:00
ev_b2d1030a7b7c4752,u_00343,ws_0035,civile,59,136,6,true,2026-02-15T19:41:48.416449+00:00
ev_345eb725293d497b,u_00421,ws_0041,civile,3352,1348,7,false,2026-02-05T18:59:07.887277+00:00
ev_709682fc1110424b,u_00494,ws_0060,civile,2088,752,2,false,2026-03-19T08:31:51.753390+00:00
ev_d023913d50f14c95,u_00124,ws_0018,societario,77,20,7,true,2026-02-24T16:52:35.269639+00:00
ev_6d188e0170174029,u_00291,ws_0029,civile,2846,953,6,false,2026-02-26T13:55:13.280779+00:00
ev_11f14754c47f4ac5,u_00618,ws_0074,lavoro,1939,729,5,false,2026-02-10T12:05:03.528966+00:00
ev_bf42e8353b6b46df,u_00634,ws_0076,tributario,3133,1121,7,false,2026-02-21T17:01:21.859421+00:00
ev_6fe727221cd44b52,u_00105,ws_0017,lavoro,4702,1820,8,false,2026-03-23T07:24:31.717337+00:00
ev_a41e0a66080e4211,u_00214,ws_0021,civile,4280,1677,3,false,2026-03-01T08:59:26.676407+00:00
ev_06622b03a2bf4e9b,u_00056,ws_0008,tributario,4421,1810,5,false,2026-03-07T07:12:44.389107+00:00
ev_dbef666472454983,u_00042,ws_0005,civile,3921,1387,10,false,2026-02-14T05:39:27.592920+00:00
ev_6bcac4510bc64455,u_00122,ws_0018,lavoro,3114,1152,5,false,2026-03-15T11:57:52.033392+00:00
ev_a503ca89f3b34b53,u_00537,ws_0066,penale,3886,1581,5,false,2026-03-06T21:47:14.664423+00:00
ev_bcf9a64c28244416,u_00296,ws_0029,civile,3883,1763,8,false,2026-02-23T12:20:29.515072+00:00
ev_c58316530f684c56,u_00666,ws_0077,civile,4074,1635,8,false,2026-02-12T16:56:49.938542+00:00
ev_66eb79ae407d4f68,u_00120,ws_0018,societario,4773,1802,4,false,2026-03-30T11:40:45.607740+00:00
ev_67331d2f51f0415b,u_00078,ws_0012,civile,96,251,8,true,2026-03-04T15:52:47.757349+00:00
ev_b4c6d4c33668406d,u_00036,ws_0005,civile,1475,638,3,false,2026-03-30T09:39:55.965658+00:00
ev_19b7d2e8d6e44323,u_00029,ws_0005,civile,2093,863,6,false,2026-03-18T12:26:40.980667+00:00
ev_a9fca8892fa74b04,u_00386,ws_0041,civile,4678,1745,7,false,2026-03-04T12:48:03.558793+00:00
ev_0c6ed349aec44e84,u_00204,ws_0020,societario,4858,1975,8,false,2026-02-15T18:22:36.368399+00:00
ev_99c2bf286f1f408e,u_00323,ws_0033,lavoro,1725,780,8,false,2026-02-27T13:07:59.557182+00:00
ev_2cbfe50005194a6d,u_00203,ws_0020,civile,3200,1080,4,false,2026-03-04T22:54:27.080271+00:00
ev_65fba26b59fc4c09,u_00361,ws_0036,civile,99,190,4,true,2026-02-19T13:03:45.724078+00:00
ev_58b0c76d6859476e,u_00604,ws_0072,civile,4635,1722,6,false,2026-03-20T18:13:24.266083+00:00
ev_2c1735bfad2f431a,u_00201,ws_0020,civile,3522,1404,6,false,2026-02-15T14:58:32.781355+00:00
ev_de63e6f04c20485e,u_00383,ws_0041,civile,2923,1317,5,false,2026-03-14T02:46:12.585216+00:00
ev_52ef4191330b426d,u_00033,ws_0005,societario,94,69,4,true,2026-03-12T15:13:23.951350+00:00
ev_77ed6e6a1d484023,u_00079,ws_0013,lavoro,1085,280,2,false,2026-02-20T23:03:20.748449+00:00
ev_3337e615f82f42f7,u_00157,ws_0019,civile,96,20,4,true,2026-03-19T07:54:10.112889+00:00
ev_fb127e3e4c0a431b,u_00031,ws_0005,lavoro,138,106,6,true,2026-04-13T11:26:17.557072+00:00
ev_19571599dce84542,u_00430,ws_0041,societario,187,222,6,true,2026-03-07T16:15:26.777776+00:00
ev_37b8317dcebb4c7d,u_00521,ws_0064,penale,4184,1708,3,false,2026-04-02T00:59:59.627515+00:00
ev_d8fa948e43ad4c7a,u_00636,ws_0076,amministrativo,3915,1458,10,false,2026-03-19T11:49:26.146963+00:00
ev_44c57d9f650d4c56,u_00169,ws_0020,societario,4249,1529,4,false,2026-04-11T22:06:52.544245+00:00
ev_50f76822b8d14655,u_00167,ws_0020,penale,3908,1511,3,false,2026-03-08T10:53:37.166352+00:00
ev_62d06c4aea874b57,u_00345,ws_0036,civile,707,332,10,false,2026-02-26T03:54:10.921446+00:00
ev_44216508d5764122,u_00020,ws_0005,societario,3325,1244,5,false,2026-03-08T02:10:59.542185+00:00
ev_dce13650933c4b5c,u_00161,ws_0019,lavoro,3466,1311,6,false,2026-02-06T09:19:06.501729+00:00
ev_653be853862f4b83,u_00175,ws_0020,penale,3312,1201,5,false,2026-02-05T13:10:36.543562+00:00
ev_de2a1b4880e94200,u_00226,ws_0024,civile,2806,1291,5,false,2026-02-19T08:20:37.313516+00:00
ev_37d3fd279ae7495b,u_00613,ws_0074,societario,3236,1290,4,false,2026-02-03T18:30:23.417596+00:00
ev_17e6e4bf5479486a,u_00169,ws_0020,tributario,3096,1368,5,false,2026-03-27T04:02:27.922049+00:00
ev_0694620931c44ba8,u_00314,ws_0033,lavoro,3464,1458,4,false,2026-02-10T17:13:40.859765+00:00
ev_98e2f87f31514dff,u_00361,ws_0036,lavoro,155,20,9,true,2026-02-13T13:00:50.835195+00:00
ev_40df7f732cd54dc6,u_00667,ws_0077,civile,3884,1618,5,false,2026-03-07T16:07:22.443699+00:00
ev_0e79252fd84e4071,u_00350,ws_0036,civile,1889,584,8,false,2026-02-19T16:18:50.166968+00:00
ev_1f1aac8d2a5d43bf,u_00206,ws_0020,civil,2231,787,6,false,2026-03-29T13:34:48.898153+00:00
ev_4838231c5b174df5,u_00089,ws_0017,penale,3891,1562,6,false,2026-02-27T10:26:46.919460+00:00
ev_eb874cc0f52a4061,u_00041,ws_0005,lavoro,4680,1942,0,false,2026-02-17T19:31:40.098831+00:00
ev_ae7a5a6732724376,u_00075,ws_0010,civile,91,77,6,true,2026-02-26T19:47:32.208419+00:00
ev_cf6d045f37cb49f6,u_00040,ws_0005,civile,3345,1211,8,false,2026-03-12T11:35:59.753332+00:00
ev_a5f988c33d95473c,u_00021,ws_0005,civile,2408,1025,9,false,2026-03-22T16:36:20.683273+00:00
ev_9c974bca15624944,u_00164,ws_0020,tributario,3761,1387,3,false,2026-02-21T09:14:46.837401+00:00
ev_1049feb2da0043bb,u_00125,ws_0018,civile,5550,2303,7,false,2026-03-08T11:46:52.589786+00:00
ev_f562c60453f74cd0,u_00276,ws_0029,civile,1808,684,3,false,2026-02-16T07:46:00.608024+00:00
ev_fe6fa0bf27ee43d8,u_00176,ws_0020,penale,1796,745,5,false,2026-03-19T20:09:55.506790+00:00
ev_6b0d97c31ede4f93,u_00129,ws_0018,penale,668,144,5,false,2026-04-02T15:53:44.063147+00:00
ev_9ade60d167894323,u_00110,ws_0017,societario,2143,768,2,false,2026-02-22T12:31:37.149880+00:00
ev_c070c839ce4e4005,u_00549,ws_0067,lavoro,76,20,4,true,2026-02-19T06:21:56.565537+00:00
ev_3e83f44fdc0a4e81,u_00236,ws_0025,CIVILE,4482,1686,4,false,2026-02-21T15:21:30.412425+00:00
ev_9d45a7ff95e24d83,u_00093,ws_0017,lavoro,45000,20,8,true,2026-04-09T17:39:50.129026+00:00
ev_1b51013c3f0d4b0d,u_00467,ws_0051,civile,3311,1269,3,false,2026-03-26T23:56:11.204397+00:00
ev_e4fef3fa17664f47,u_00291,ws_0029,lavoro,3980,1504,7,false,2026-02-22T02:58:20.234189+00:00
ev_d1e79f4feaa64f98,u_00266,ws_0029,tributario,3518,1510,5,false,2026-03-26T03:11:44.104709+00:00
ev_37b264f2b8384291,u_00132,ws_0018,lavoro,2705,1213,8,false,2026-02-21T18:18:36.523877+00:00
ev_9f5f09ab419a42f6,u_00434,ws_0041,societario,867,262,4,false,2026-03-23T09:15:37.241900+00:00
ev_43e719a03ca243e3,u_00290,ws_0029,lavoro,1984,620,6,false,2026-03-30T04:00:34.315793+00:00
ev_3c63b36ba0a642c2,u_00173,ws_0020,civile,1324,547,7,false,2026-03-05T12:29:41.478077+00:00
ev_c3a009b363a24cb2,u_00040,ws_0005,civile,52,134,9,true,2026-03-04T14:45:14.424524+00:00
ev_68e0d4720afc4ce2,u_00555,ws_0067,amministrativo,3383,1275,7,false,2026-02-24T22:12:31.496917+00:00
ev_ab93692f80744621,u_00321,ws_0033,civile,3650,1425,6,false,2026-03-22T12:58:43.663048+00:00
ev_e7d19e08568d4f6f,u_00032,ws_0005,civile,5490,2176,4,false,2026-02-10T16:42:38.107824+00:00
ev_84dfa95d13f44fdb,u_00004,ws_0002,lavoro,3603,1341,8,false,2026-03-09T09:28:24.638613+00:00
ev_ea7828962bb74609,u_00127,ws_0018,lavoro,1752,759,2,false,2026-02-09T03:36:36.750986+00:00
ev_5cf97b3905c84e94,u_00345,ws_0036,tributario,83,20,9,true,2026-03-23T09:44:05.755772+00:00
ev_db76037703dd4cda,u_00356,ws_0036,societario,1494,584,6,false,2026-02-20T16:46:42.024203+00:00
ev_d1de693954f54256,u_00484,ws_0057,tributario,4505,1826,4,false,2026-03-20T20:47:24.985304+00:00
ev_e5fc1b4aeec04823,u_00350,ws_0036,societario,2744,1165,4,false,2026-04-03T12:18:44.602027+00:00
ev_4891fac8788641e1,u_00383,ws_0041,civile,3230,1324,5,false,2026-03-12T07:54:10.885388+00:00
ev_c8f91752563e48ad,u_00149,ws_0019,lavoro,155,20,3,true,2026-02-12T17:14:31.236372+00:00
ev_b286d913e5724da3,u_00616,ws_0074,civile,4180,1602,4,false,2026-02-05T02:51:56.283726+00:00
ev_c34df55758764830,u_00090,ws_0017,societario,3185,1296,4,false,2026-03-29T19:26:53.132038+00:00
ev_484d7a188ce54d49,u_00265,ws_0029,societario,2848,1251,3,false,2026-02-03T01:25:56.885345+00:00
ev_6fdcf38ec19446aa,u_00110,ws_0017,civil,4877,1891,6,false,2026-02-19T21:53:54.109928+00:00
ev_c953218249f548e8,u_00412,ws_0041,penale,1955,829,6,false,2026-02-14T19:11:12.184746+00:00
ev_65c1467aade54c5d,u_00349,ws_0036,civile,2292,984,7,false,2026-02-20T04:31:21.323557+00:00
ev_179ed0a8bd8d474d,u_00098,ws_0017,lavoro,72,82,4,true,2026-02-28T03:37:42.394186+00:00
ev_8486cc2e809742df,u_00115,ws_0017,lavoro,2418,928,8,false,2026-04-08T00:24:11.942816+00:00
ev_80bf897913a54f10,u_00160,ws_0019,penale,4071,1708,8,false,2026-02-25T19:00:37.245624+00:00
ev_ba264f90f6214909,u_00238,ws_0025,lavoro,2881,1198,5,false,2026-03-06T17:15:19.877258+00:00
ev_985f19fd58dc4486,u_00407,ws_0041,civile,4311,1761,8,false,2026-02-05T10:04:42.632904+00:00
ev_405f77e061d94cc0,u_00248,ws_0026,civile,3238,1273,5,false,2026-03-04T14:25:27.322135+00:00
ev_587c836c46524dc2,u_00192,ws_0020,penale,2935,1207,8,false,2026-03-30T09:06:52.196847+00:00
ev_d2511c51a2f34e66,u_00165,ws_0020,Amministrativo,2735,956,12,false,2026-02-19T20:17:46.397701+00:00
ev_7bc31c3ac33a4172,u_00117,ws_0017,civile,4973,1904,9,false,2026-03-31T18:08:37.593641+00:00
ev_57195408009840b1,u_00469,ws_0051,amministrativo,3615,1409,6,false,2026-03-05T16:00:54.793810+00:00
ev_34e82519c88a462b,u_00271,ws_0029,tributario,216,70,6,true,2026-04-16T07:46:39.303335+00:00
ev_3d63798d92564e4c,u_00103,ws_0017,Civile,175,203,5,true,2026-03-15T04:40:31.708008+00:00
ev_d36c7a1b13f34362,u_00438,ws_0043,penale,4665,1940,9,false,2026-03-24T09:48:24.584901+00:00
ev_2cd0fcd5276f444a,u_00369,ws_0036,lavoro,2077,883,7,false,2026-03-10T23:17:28.267258+00:00
ev_737c531604cf4076,u_00356,ws_0036,lavoro,126,109,7,true,2026-03-22T00:49:39.798373+00:00
ev_9e4fd03c32884a07,u_00193,ws_0020,civile,3329,1365,5,false,2026-03-19T02:37:57.937453+00:00
ev_a63ae0b587d94a4c,u_00643,ws_0076,civile,2037,806,4,false,2026-04-01T02:54:41.934745+00:00
ev_e17e70667dbc4cee,u_00271,ws_0029,tributario,20,20,2,true,2026-03-08T18:34:36.852099+00:00
ev_1221914bfa3d4b8f,u_00239,ws_0025,civile,1759,751,8,false,2026-03-02T13:00:51.653496+00:00
ev_2a12de40ddc94f82,u_00346,ws_0036,civile,4585,1827,2,false,2026-02-22T14:21:27.366853+00:00
ev_d9d8a234a0e84908,u_00401,ws_0041,amministrativo,4162,1709,8,false,2026-02-23T02:31:31.239594+00:00
ev_ada9215768de48a3,u_00421,ws_0041,civile,6416,2633,4,false,2026-02-16T23:40:34.637313+00:00
ev_c64b624a86a8470d,u_00463,ws_0051,civile,2125,841,6,false,2026-03-12T11:53:58.752281+00:00
ev_bebf3e4eaa2a4be9,u_00439,ws_0043,civile,2713,1024,5,false,2026-03-12T12:51:06.984843+00:00
ev_91a17f18bd334e2f,u_00103,ws_0017,tributario,4737,1900,5,false,2026-03-02T14:27:21.910434+00:00
ev_01e69ebcdb424a6a,u_00169,ws_0020,lavoro,2890,1076,9,false,2026-03-08T21:27:17.896748+00:00
ev_8fb8350a5e6d4405,u_00142,ws_0018,civile,2522,1050,4,false,2026-02-12T13:19:57.725625+00:00
ev_3767fcbe66534055,u_00609,ws_0072,penale,4924,2094,8,false,2026-02-03T23:09:16.392309+00:00
ev_9c109bd59d7540ff,u_00448,ws_0045,societario,2183,603,7,false,2026-03-25T04:51:04.410200+00:00
ev_5ed414d673f64ee7,u_00279,ws_0029,amministrativo,3555,1408,3,false,2026-03-02T21:06:31.328668+00:00
ev_2a2e08fc03bf4a94,u_00255,ws_0027,lavoro,4419,1705,7,false,2026-03-01T20:29:32.832553+00:00
ev_cea04db9052a4ec6,u_00164,ws_0020,civile,236,69,2,true,2026-04-05T15:22:21.657539+00:00
ev_0c9a0c4b648f4123,u_00202,ws_0020,civil,3306,1293,6,false,2026-03-15T22:02:57.229288+00:00
ev_412aeaf060c24865,u_00622,ws_0074,civile,3977,1656,6,false,2026-03-03T07:16:31.533813+00:00
ev_47de59169ace401d,u_00650,ws_0076,tributario,4475,1954,7,false,2026-02-27T05:22:35.939613+00:00
ev_be1615d3db1d4093,u_00417,ws_0041,societario,122,20,7,true,2026-02-25T21:46:00.412935+00:00
ev_b66fd8bc12df4324,u_00022,ws_0005,civile,76,20,6,true,2026-02-28T04:47:42.950867+00:00
ev_8dff40a01ff24028,u_00433,ws_0041,amministrativo,3814,1680,8,false,2026-02-20T07:21:14.230557+00:00
ev_1bc047ea3e954f99,u_00206,ws_0020,societario,4282,1627,8,false,2026-03-17T16:08:57.559811+00:00
ev_826c607670fa48c7,u_00390,ws_0041,penale,116,55,5,true,2026-03-23T23:20:46.923289+00:00
ev_149b6a7a9df245ab,u_00186,ws_0020,tributario,3141,1165,5,false,2026-03-31T04:50:20.328579+00:00
ev_92e89731f103490f,u_00231,ws_0025,societario,2050,829,8,false,2026-02-14T08:59:45.464987+00:00
ev_47954a94a670408b,u_00027,ws_0005,lavoro,2464,895,6,false,2026-03-07T15:38:50.441972+00:00
ev_7718b27167a2495b,u_00315,ws_0033,civile,3293,1446,6,false,2026-03-27T03:03:59.100699+00:00
ev_830fc797aca64d20,u_00169,ws_0020,societario,1837,713,5,false,2026-02-16T01:31:05.507578+00:00
ev_2155de7b04bd43da,u_00306,ws_0031,civile,809,399,8,false,2026-03-12T18:15:51.451852+00:00
ev_a6443862d19e41cc,u_00625,ws_0074,civile,2811,938,5,false,2026-02-12T05:23:00.949086+00:00
ev_20cb0785c80941d7,u_00432,ws_0041,civile,2071,793,4,false,2026-03-29T22:51:03.260413+00:00
ev_4b5a3cb4fdae449c,u_00567,ws_0069,lavoro,3525,1207,10,false,2026-03-15T13:06:47.772432+00:00
ev_9f15e2555efe41fa,u_00314,ws_0033,civile,4033,1505,3,false,2026-03-10T03:14:32.305564+00:00
ev_27654d2381654f85,u_00214,ws_0021,tributario,3581,1338,8,false,2026-02-14T02:00:02.383902+00:00
ev_aa5dc7d73e5b4cb9,u_00608,ws_0072,civile,3794,1676,6,false,2026-02-13T04:50:14.473640+00:00
ev_041bb0980f504525,u_00361,ws_0036,tributario,3889,1534,0,false,2026-02-21T17:11:41.043057+00:00
ev_10019856c4014e34,u_00360,ws_0036,penale,1789,691,4,false,2026-02-13T10:36:10.807804+00:00
ev_d1add5e510a84c6f,u_00623,ws_0074,societario,4664,1941,6,false,2026-02-12T04:48:10.496306+00:00
ev_719a20f5f0924236,u_00465,ws_0051,tributario,4129,1852,6,false,2026-03-31T21:28:41.643043+00:00
ev_86ea653154f443f0,u_00009,ws_0003,lavoro,3407,1414,5,false,2026-03-06T15:09:31.692723+00:00
ev_562604b6bc1b4ec2,u_00652,ws_0076,lavoro,3780,1401,5,false,2026-03-13T17:45:28.416647+00:00
ev_057118f1cf824613,u_00582,ws_0071,lavoro,3049,1077,5,false,2026-04-08T19:44:33.000545+00:00
ev_50845c2e94cf4542,u_00426,ws_0041,penale,3140,1265,5,false,2026-03-21T00:41:12.169874+00:00
ev_6516d5d992ab4753,u_00389,ws_0041,societario,20,20,5,true,2026-02-11T00:37:53.063266+00:00
ev_f33bcca9a0e645b2,u_00497,ws_0061,civil,2380,1037,5,false,2026-02-28T09:28:21.683002+00:00
ev_6130da80b6b740e7,u_00149,ws_0019,amministrativo,2759,1199,8,false,2026-03-13T21:13:37.606506+00:00
ev_9acd796abf9f456c,u_00398,ws_0041,penale,3888,1544,7,false,2026-02-19T14:48:37.452702+00:00
ev_de7e0328d4a04a1f,u_00669,ws_0077,societario,145,222,4,true,2026-02-21T11:25:28.069449+00:00
ev_b8ca5ae2e7d74061,u_00449,ws_0045,tributario,123,223,7,true,2026-02-13T05:43:04.615304+00:00
